,SMILES,smip_cand_mons,vinyl,epo,cOle,lactone,lactam,hydCOOH,aminCOOH,hindPhenol,cAnhyd,CO,HCHO,sfonediX,BzodiF,diepo,diCOOH,diol,diamin,diNCO,dicAnhyd,pridiamin,diol_b
57568,CCOC(=O)C(C(=O)C(F)(F)F)=C1SCCCS1,CCOC(=O)C(C(=O)C(F)(F)F)=C1SCCCS1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
56033,C=CC(F)(F)C(=O)C(=O)OCC,C=CC(F)(F)C(=O)C(=O)OCC,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
49674,CC=CC(=O)C1CN(C(=O)OC(C)(C)C)C1,CC=CC(=O)C1CN(C(=O)OC(C)(C)C)C1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11803,O=C(O)c1cc(F)c(Br)cc1O,O=C(O)c1cc(F)c(Br)cc1O,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
59929,COC(=O)C=Cc1cc(F)c(C)c(F)c1,COC(=O)C=Cc1cc(F)c(C)c(F)c1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
55930,C=CCC1(N)CCCCC1,C=CCC1(N)CCCCC1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
56982,C=CCCC(O)c1cccc(Br)c1,C=CCCC(O)c1cccc(Br)c1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
69622,C#CCN(C1CCCCC1)S(=O)(=O)c1ccccc1,C#CCN(C1CCCCC1)S(=O)(=O)c1ccccc1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26810,CC(C)(C)OC(=O)CC(O)CC(O)COCc1ccccc1,CC(C)(C)OC(=O)CC(O)CC(O)COCc1ccccc1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
46642,COc1cc(F)c(C=CC(=O)O)c(F)c1,COc1cc(F)c(C=CC(=O)O)c(F)c1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
47910,N#Cc1cccc(NC(=O)C=CC(=O)O)c1,N#Cc1cccc(NC(=O)C=CC(=O)O)c1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16754,O=C1NC(=O)C2(COC2)N1,O=C1NC(=O)C2(COC2)N1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
47433,CSC(=CC(=O)c1ccc(Cl)cc1Cl)SC,CSC(=CC(=O)c1ccc(Cl)cc1Cl)SC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
69198,CCOC(=O)C#Cc1ccc(O)cc1,CCOC(=O)C#Cc1ccc(O)cc1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
40437,O=C(C=Cc1c(F)cccc1Cl)c1ccc(Cl)cc1,O=C(C=Cc1c(F)cccc1Cl)c1ccc(Cl)cc1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14964,CC(OC1CCCCO1)C(N)=NO,CC(OC1CCCCO1)C(N)=NO,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
40942,CS(=O)(=O)OCC=CCOS(C)(=O)=O,CS(=O)(=O)OCC=CCOS(C)(=O)=O,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
52776,CCCC=CC(O)CC#N,CCCC=CC(O)CC#N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
44851,COc1cc(C=CC(=O)c2cccs2)cc(OC)c1OC,COc1cc(C=CC(=O)c2cccs2)cc(OC)c1OC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9578,O=C(NC(CO)C(=O)O)c1ccc(Br)cc1,O=C(NC(CO)C(=O)O)c1ccc(Br)cc1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
48014,C=CCNC(=O)C(C)Oc1ccc(OC)cc1,C=CCNC(=O)C(C)Oc1ccc(OC)cc1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
41886,C=CC(C)C(C)(C)C=O,C=CC(C)C(C)(C)C=O,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
61435,CC=Cc1ccc(OCc2ccc(CCl)cc2)c(OC)c1,CC=Cc1ccc(OCc2ccc(CCl)cc2)c(OC)c1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2312,O=C(CBr)c1cc(Br)c(O)c(Br)c1,O=C(CBr)c1cc(Br)c(O)c(Br)c1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10409,CC(C)(C)OC(=O)NC(CO)CC(=O)O,CC(C)(C)OC(=O)NC(CO)CC(=O)O,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15220,Cc1ccc(S(=O)(=O)OC(C(=O)OC(C)(C)C)N2CCOC2(C)C)cc1,Cc1ccc(S(=O)(=O)OC(C(=O)OC(C)(C)C)N2CCOC2(C)C)cc1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13675,O=C(ON1C(=O)c2ccccc2C1=O)C1CCCCO1,O=C(ON1C(=O)c2ccccc2C1=O)C1CCCCO1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
69159,C#CCNC(=O)c1cc(Br)ccc1OC,C#CCNC(=O)c1cc(Br)ccc1OC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8072,O=C(CSCC(=O)c1ccc(Br)cc1)c1ccc(Br)cc1,O=C(CSCC(=O)c1ccc(Br)cc1)c1ccc(Br)cc1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
67282,O=C(O)CCCSSCCCC(=O)O,O=C(O)CCCSSCCCC(=O)O,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
74545,CC(O)C#Cc1cccc2ccccc12,CC(O)C#Cc1cccc2ccccc12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
71337,C#CC(C)(C)Oc1cccc(O)c1,C#CC(C)(C)Oc1cccc(O)c1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23523,CC(C)(C)S(=O)N=C1CCOC1,CC(C)(C)S(=O)N=C1CCOC1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30612,C=CCC(O)(CC=C)c1ccco1,C=CCC(O)(CC=C)c1ccco1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
75654,CC#CCN1CCN(C(=O)OCc2ccccc2)CC1,CC#CCN1CCN(C(=O)OCc2ccccc2)CC1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25717,CC(=O)c1ccc(OC2OC3COC(c4ccccc4)OC3C(O)C2O)cc1,CC(=O)c1ccc(OC2OC3COC(c4ccccc4)OC3C(O)C2O)cc1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
56419,C=CCN(CC)C(=O)c1ccc(OCc2ccccc2)cc1,C=CCN(CC)C(=O)c1ccc(OCc2ccccc2)cc1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27211,NC(=O)c1c(O)ccc(O)c1Cl,NC(=O)c1c(O)ccc(O)c1Cl,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
59428,CCOC(=O)C=C(C)CNc1cccc(Br)c1,CCOC(=O)C=C(C)CNc1cccc(Br)c1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
73197,C#CCCOCC(=O)OC(C)(C)C,C#CCCOCC(=O)OC(C)(C)C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
61973,O=Cc1ccc(Br)cc1OCC=Cc1ccccc1,O=Cc1ccc(Br)cc1OCC=Cc1ccccc1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5303,CN(CC(=O)OCC(=O)c1ccc(Br)cc1)C(=O)c1ccc(Br)cc1,CN(CC(=O)OCC(=O)c1ccc(Br)cc1)C(=O)c1ccc(Br)cc1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12202,CC(C(=O)O)C1(O)CCC1,CC(C(=O)O)C1(O)CCC1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11659,COc1ccc(Br)c(C(O)C(=O)O)c1,COc1ccc(Br)c(C(O)C(=O)O)c1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
39832,C=C(NC(C)=O)c1ccc(F)cc1,C=C(NC(C)=O)c1ccc(F)cc1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22823,OCCN1CCOCC1,OCCN1CCOCC1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9310,Nc1cc(O)c(C(=O)O)c(F)c1,Nc1cc(O)c(C(=O)O)c(F)c1,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
65665,C=CN(C=O)C(=O)OC(C)(C)C,C=CN(C=O)C(=O)OC(C)(C)C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
74075,CCCC#Cc1cc(OC)cc(OC)c1,CCCC#Cc1cc(OC)cc(OC)c1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10754,COc1cc(Cl)c(C(O)C(=O)O)c(Br)c1,COc1cc(Cl)c(C(O)C(=O)O)c(Br)c1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15399,BrC1CCCCC1OC1COC1,BrC1CCCCC1OC1COC1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58335,COc1cccc(C=CC(=O)N2CCCCC2)c1,COc1cccc(C=CC(=O)N2CCCCC2)c1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5131,O=S(=O)(NC(=S)Oc1ccc(Br)cc1)c1ccc(Br)cc1,O=S(=O)(NC(=S)Oc1ccc(Br)cc1)c1ccc(Br)cc1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42349,C=C(Cl)CC1(CBr)CC1,C=C(Cl)CC1(CBr)CC1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46797,CCOC(=O)C(C)=CC(C)CN,CCOC(=O)C(C)=CC(C)CN,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
64694,COc1cccc(C(=O)C=Cc2cc(OC(=O)C(C)(C)C)c(OC)cc2Br)c1,COc1cccc(C(=O)C=Cc2cc(OC(=O)C(C)(C)C)c(OC)cc2Br)c1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
40033,COc1ccc(OC)c(C=CC(=O)Nc2ccc(Br)c(C)c2)c1,COc1ccc(OC)c(C=CC(=O)Nc2ccc(Br)c(C)c2)c1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
62976,C=C(C)CC(=O)O,C=C(C)CC(=O)O,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
57037,C=Cc1cc(Br)ccc1OC,C=Cc1cc(Br)ccc1OC,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
38049,C=CC(O)c1nnn(C(C)(C)C)n1,C=CC(O)c1nnn(C(C)(C)C)n1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
72388,C#CCN(CCO)C(=O)OC(C)(C)C,C#CCN(CCO)C(=O)OC(C)(C)C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
900,COC(=O)C=Cc1cc(Br)cc(Br)c1,COC(=O)C=Cc1cc(Br)cc(Br)c1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
44420,CN(C)C=C(C=O)Oc1ccccc1,CN(C)C=C(C=O)Oc1ccccc1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
57671,C=CS(=O)(=O)CCCl,C=CS(=O)(=O)CCCl,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
33743,COc1cccc(N)c1-c1c(N)cccc1OC,COc1cccc(N)c1-c1c(N)cccc1OC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
5720,O=Cc1c(F)c(Br)cc(Br)c1F,O=Cc1c(F)c(Br)cc(Br)c1F,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58451,O=C(C=Cc1ccccc1)c1ccc(Sc2ccccc2)cc1,O=C(C=Cc1ccccc1)c1ccc(Sc2ccccc2)cc1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35040,COc1cc(N)ccc1-c1ccc(N)cc1OC,COc1cc(N)ccc1-c1ccc(N)cc1OC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
49262,O=S(=O)(F)C=CCO,O=S(=O)(F)C=CCO,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
47787,C=CCNCc1ccc(C#N)cc1,C=CCNCc1ccc(C#N)cc1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7638,Brc1ccc(Br)c(N=Nc2ccccc2)c1,Brc1ccc(Br)c(N=Nc2ccccc2)c1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18885,CCOC(=O)C1(C2(O)COC2)CCCCCC1,CCOC(=O)C1(C2(O)COC2)CCCCCC1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
40403,COc1ccccc1C=CC(=O)c1cccc(C)c1,COc1ccccc1C=CC(=O)c1cccc(C)c1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
63459,C=C(C)CP(=O)(OCC)OCC,C=C(C)CP(=O)(OCC)OCC,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
56579,C=C(C)COc1ccc(C)cc1C=O,C=C(C)COc1ccc(C)cc1C=O,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
31347,O=C1CCC(COC2CCCCO2)O1,O=C1CCC(COC2CCCCO2)O1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
47496,COc1cc(O)ccc1C=CC(C)=O,COc1cc(O)ccc1C=CC(C)=O,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
75611,CC1(C)OB(C#CCO)OC1(C)C,CC1(C)OB(C#CCO)OC1(C)C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13043,Cc1ccc(O)c(NC(=O)CCCCC(=O)O)c1,Cc1ccc(O)c(NC(=O)CCCCC(=O)O)c1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8198,CCOC(=O)CCC(=O)Nc1c(Br)cc(C#N)cc1Br,CCOC(=O)CCC(=O)Nc1c(Br)cc(C#N)cc1Br,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
44079,C=C(Br)Cc1ccc(F)cc1F,C=C(Br)Cc1ccc(F)cc1F,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23656,COC(=O)C1=C(C(=O)OC)C2C=CC1N2C(=O)OC(C)(C)C,COC(=O)C1=C(C(=O)OC)C2C=CC1N2C(=O)OC(C)(C)C,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
50183,CC(C)(C)OC(=O)C=Cc1ccc2c(c1)OCO2,CC(C)(C)OC(=O)C=Cc1ccc2c(c1)OCO2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8491,O=C(O)C(F)(F)c1cc(Br)ccc1O,O=C(O)C(F)(F)c1cc(Br)ccc1O,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
45554,COc1cc(NC(=O)C=CC(=O)O)cc(OC)c1,COc1cc(NC(=O)C=CC(=O)O)cc(OC)c1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17575,O=C(Nc1ccccn1)C1CCOCC1,O=C(Nc1ccccn1)C1CCOCC1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
40608,CCOc1ccccc1C=CC(=O)OC,CCOc1ccccc1C=CC(=O)OC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
44975,Cc1ccc(C=CC(=O)n2cccn2)cc1,Cc1ccc(C=CC(=O)n2cccn2)cc1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
54892,C=C(CCl)CCCl,C=C(CCl)CCCl,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
38929,CC=C(C)C(=O)NCC(=O)O,CC=C(C)C(=O)NCC(=O)O,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
50686,CCOC(=O)C=Cc1sccc1C,CCOC(=O)C=Cc1sccc1C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15267,BrC1CCOC1,BrC1CCOC1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15670,Cc1cc(C)cc(CC2CO2)c1,Cc1cc(C)cc(CC2CO2)c1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24693,OCC1CNC(CO)CN1,OCC1CNC(CO)CN1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
48071,CC(SCC(=O)O)=C1C(=O)c2ccccc2C1=O,CC(SCC(=O)O)=C1C(=O)c2ccccc2C1=O,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23750,COC(=O)C1C=CC(N)C1,COC(=O)C1C=CC(N)C1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
70238,ClCC#Cc1cccc2ccccc12,ClCC#Cc1cccc2ccccc12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
74269,CCCCCCCC#Cc1ccccc1OC,CCCCCCCC#Cc1ccccc1OC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14882,CC1COCCC1O,CC1COCCC1O,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10617,Cc1cc(O)cc(Br)c1CC(=O)O,Cc1cc(O)cc(Br)c1CC(=O)O,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
32590,COc1ccc(C2(O)CCSC2)c(C)c1,COc1ccc(C2(O)CCSC2)c(C)c1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
71414,CCOC(C#CCC(O)Cc1ccccc1)OCC,CCOC(C#CCC(O)Cc1ccccc1)OCC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42459,COC(=O)C=Cc1ccc(O)c(OC)c1,COC(=O)C=Cc1ccc(O)c(OC)c1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24531,CCCCC(O)CO,CCCCC(O)CO,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
52775,C=CC(O)C(OCC)OCC,C=CC(O)C(OCC)OCC,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
38396,COc1ccc(C=CC(=O)c2cc(OC)ccc2OC)c(OC)c1,COc1ccc(C=CC(=O)c2cc(OC)ccc2OC)c(OC)c1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
38454,CC(=O)C=Cc1c(F)cccc1Cl,CC(=O)C=Cc1c(F)cccc1Cl,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
50982,C=CCn1nccc1C=O,C=CCn1nccc1C=O,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
39765,CS(=O)(=O)C=CC#N,CS(=O)(=O)C=CC#N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
71216,Nc1ccc(Br)c(C#CC(F)(F)F)c1,Nc1ccc(Br)c(C#CC(F)(F)F)c1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9439,COc1ccc(CC(=NO)C(=O)O)cc1,COc1ccc(CC(=NO)C(=O)O)cc1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12896,Cc1ccc(S(=O)(=O)NC(C(=O)O)C(C)O)cc1,Cc1ccc(S(=O)(=O)NC(C(=O)O)C(C)O)cc1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1021,Cc1cc(Br)c(NC(=O)OCc2ccccc2)c(Br)c1,Cc1cc(Br)c(NC(=O)OCc2ccccc2)c(Br)c1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
68664,Clc1ccc(C#Cc2ccccc2)nn1,Clc1ccc(C#Cc2ccccc2)nn1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
65968,CC(C)CC(F)(C(=O)O)C(=O)O,CC(C)CC(F)(C(=O)O)C(=O)O,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
57931,C=C(F)CN,C=C(F)CN,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6751,Cc1cncc(Br)c1Br,Cc1cncc(Br)c1Br,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
40436,CCc1ccc(C=CC(=O)c2ccc(Cl)cc2)cc1,CCc1ccc(C=CC(=O)c2ccc(Cl)cc2)cc1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
43118,COc1ccc(F)cc1C=CBr,COc1ccc(F)cc1C=CBr,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
51064,C=C(C(=O)OC)C(OC(C)=O)c1ccc(F)c(OC)c1,C=C(C(=O)OC)C(OC(C)=O)c1ccc(F)c(OC)c1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
45396,CN(C)C=CC(=O)c1ccc(C#N)cc1,CN(C)C=CC(=O)c1ccc(C#N)cc1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
76977,CC1=Nc2ccc(C)cc2NC(=O)C1,CC1=Nc2ccc(C)cc2NC(=O)C1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
53424,C=CC(O)c1cc(F)c(F)cc1OC,C=CC(O)c1cc(F)c(F)cc1OC,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
41203,O=CC(=C(Cl)C(F)(F)F)c1ccccc1,O=CC(=C(Cl)C(F)(F)F)c1ccccc1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58948,COCOc1ccc(C=CC(=O)N(C)OC)cc1,COCOc1ccc(C=CC(=O)N(C)OC)cc1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
31304,CC1(C)OC(=O)C(C2(CO)CC2)O1,CC1(C)OC(=O)C(C2(CO)CC2)O1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
73640,CSc1ccc(C#CC(=O)O)cc1,CSc1ccc(C#CC(=O)O)cc1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
59050,O=C(O)C=CC(=O)c1ccc(Br)s1,O=C(O)C=CC(=O)c1ccc(Br)s1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4442,O=C(O)C=Cc1cc(Cl)c(Br)cc1Br,O=C(O)C=Cc1cc(Cl)c(Br)cc1Br,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6607,FC(F)Oc1cc(Br)cc(Br)c1S,FC(F)Oc1cc(Br)cc(Br)c1S,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
70194,C#CCn1cc(C(=O)O)cn1,C#CCn1cc(C(=O)O)cn1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
67636,C#CC(C)(C)c1cccc(C)c1,C#CC(C)(C)c1cccc(C)c1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21035,O=Cc1cc(Cl)ccc1OC1CCOC1,O=Cc1cc(Cl)ccc1OC1CCOC1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13837,CCOC(=O)CC(=O)CC1CCOCC1,CCOC(=O)CC(=O)CC1CCOCC1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
38223,ClC=CCCl,ClC=CCCl,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
69060,BrCC#Cc1ccccc1Br,BrCC#Cc1ccccc1Br,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
65165,O=C(O)C=CC(=O)Nc1ccc(F)cc1C(=O)O,O=C(O)C=CC(=O)Nc1ccc(F)cc1C(=O)O,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
59677,C=C(COc1cc(C)ccc1C=O)C(=O)OCC,C=C(COc1cc(C)ccc1C=O)C(=O)OCC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42915,COC(=O)C=Cc1ccc(F)c(N)c1,COC(=O)C=Cc1ccc(F)c(N)c1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3345,Cc1cc(Br)c(Br)cc1C(O)C(=O)O,Cc1cc(Br)c(Br)cc1C(O)C(=O)O,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
49093,C=C(OC(=O)OC)C(C)=O,C=C(OC(=O)OC)C(C)=O,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
44488,O=C(C=Cc1ccco1)OCC(=O)c1ccc(Cl)cc1,O=C(C=Cc1ccco1)OCC(=O)c1ccc(Cl)cc1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
54311,CC(=O)CSC(F)=C(C(F)(F)F)C(F)(F)F,CC(=O)CSC(F)=C(C(F)(F)F)C(F)(F)F,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
